orf	chr	gene	WtMean	MutMean	fold.mut.by.wt	p	p.paired
orf19.4228	Chr5		693.376046882978	800.796809730373	1.15492424829254	0.513451801813142	0.405045903489857
orf19.5210	Chr2	XBP1	456.027762410007	378.020842909007	0.828942608474646	0.608695106048367	0.120321185901578
orf19.5892	Chr3	HUL4	792.040154201549	796.633078367236	1.00579885267347	0.98164273361106	0.96862573228933
orf19.2685	Chr4	PGA54	1430.15267492751	1346.03040199218	0.941179515718776	0.81812216208302	0.459704035461528
orf19.3144	Chr?	MRS512(FRG6)	3022.52311636479	3751.3516694858	1.24113249926028	0.658542309939537	0.361313144484435
orf19.5023	Chr1	DAL7	373.475905949451	401.298699911413	1.074496891282	0.835037110227819	0.485750168741731
orf19.4213	Chr6	FET32	406.043262198485	403.243739464603	0.99310535848145	0.985996573584827	0.938920095777566
orf19.3944	Chr5	GRR1	1373.33113386849	898.280147432347	0.654088533551275	0.345900747994120	0.0108944332342474
orf19.2258	Chr2		436.992847538057	410.818077005413	0.94010251957187	0.803408754018593	0.522034445197551
orf19.3515	ChrR	BNA1	1722.94743681102	2230.27661131506	1.29445423793255	0.759072998310296	0.279694149220114
orf19.6906	Chr7	ASC1	6425.01940115505	6371.54160034084	0.9916766320107	0.983825339129612	0.93794490837421
orf19.4850	Chr1		989.979663490049	1034.57330804485	1.04504501072032	0.878731666956444	0.58285437215465
orf19.3214	Chr5		1051.52129163729	873.224715232677	0.830439404487008	0.771103603693631	0.493987936711419
orf19.5428	Chr3	ATX2	506.849074100008	492.232893427525	0.971162656855128	0.870298104598301	0.794807000957132
orf19.677	Chr1	CHO1	1006.70621857181	1434.57456582652	1.42501808309252	0.276100760670949	0.0799748033996541
orf19.6706	Chr7	GYP7	1352.75148865692	1728.71395524635	1.27792426749625	0.408668443119645	0.164552145691
orf19.6313.2	ChrR	MNT42	404.463822262095	350.558167354997	0.866723172901809	0.598975122859258	0.0672683546883653
orf19.938	Chr5		371.284167561141	315.572297885461	0.849948167621487	0.713695874226463	0.263776962519491
orf19.4897	Chr1	SFH5	772.78277192693	1155.45941023401	1.49519302475246	0.246136973283969	0.0579928673782225
orf19.2710	Chr4	GLC8	1870.58463544683	1974.00056062135	1.05528534941153	0.921361612253777	0.206834858469520
orf19.2713	Chr4	MSH5	300.723740781009	332.263291259488	1.10487881800275	0.832635931663217	0.606646744993867
orf19.6850	Chr1		398.642455348325	418.569072947719	1.04998619021143	0.850998353102813	0.517233784019513
orf19.480	ChrR		577.94830571147	630.507005558024	1.09094014002144	0.662344884017469	0.389543159321739
orf19.4939	Chr1	MON2	821.606599971427	693.1112730125	0.843604801904712	0.300247011946124	0.132488766152737
orf19.1342	Chr7	SHM1	4659.17766789891	3256.06937110989	0.698850656317263	0.333210477465359	0.0487276652816504
orf19.4777	Chr1	DAK2	1851.60409940451	3231.44377435761	1.74521312379729	0.336428948033174	0.102716526448560
orf19.4627	Chr4	NUP120	777.995353317241	780.259972129934	1.00291083848128	0.991362666235614	0.982452677913128
orf19.1054	Chr1		859.74413082832	816.977827249718	0.950256940355733	0.895140375282891	0.743409585587357
orf19.2668	Chr4	RHD2	378.66294374457	405.110106872944	1.06984354705227	0.865551629784873	0.547277363006384
orf19.4550	Chr1		720.18070184939	820.789107872382	1.13969883636792	0.803759836457066	0.249527214233863
orf19.4009	Chr5	CNB1	1098.947095887	963.897120603404	0.877109666344228	0.546436500617357	0.484632490002857
orf19.3128	Chr4	SLY1	1116.10898515390	1756.11899159445	1.57342966946215	0.316111075847429	0.0347901873056759
orf19.5775	Chr6		1564.26892684051	1864.84910180378	1.19215377215884	0.701894465672873	0.0304791223726610
orf19.6220.3	Chr1	RPL34	16664.0288254557	17600.9664818025	1.05622515816317	0.883898743269763	0.637557172757805
orf19.7402	Chr3	DOT1	1433.32450840231	1703.48216430862	1.18848324599392	0.584154753407015	0.462300563102283
orf19.7204	Chr7		1117.86838940873	1561.57026473844	1.39691781209092	0.538198525801969	0.136347860080259
orf19.1193	Chr6	GNP2/GNP1	2075.13708118051	2962.63094114149	1.42767963042523	0.163757043853203	0.209296553969738
orf19.2425.2	ChrR		873.687623904656	1024.38103128328	1.17247973217836	0.218139085409540	0.109551415799246
orf19.5231	Chr1	ATP19	5272.17971584052	3753.61689294831	0.711966794620143	0.587616918440122	0.328968065715493
orf19.3642	Chr6	SUN4(SCW3)/SUN41	4031.85266678083	4688.26423218874	1.16280643655861	0.682229605715074	0.496689794834252
orf19.661	Chr1	KRR1	1226.48797021577	1132.40929319251	0.923294252118342	0.87688426247563	0.789963028740164
orf19.4188	Chr4	NMD5	907.68763818368	1100.58784224064	1.21251826723449	0.614465616498163	0.122928524146427
orf19.868	Chr2	ADAEC	2880.19027627628	2557.56704378455	0.887985444868302	0.781412615399508	0.724738437256836
orf19.7475	ChrR	PHO81	861.28173396381	688.23086103475	0.799077507272051	0.780948233808277	0.364564988305677
orf19.896	Chr2	CHK1/HK1	700.819138972673	711.180345299424	1.01478442261428	0.844991020818142	0.783795840699384
orf19.5524	Chr6		449.652599975232	444.795400422546	0.989197883982093	0.979522123651826	0.962675966518737
orf19.5312	Chr4	MET5	700.617580501983	878.962602285343	1.25455402026249	0.146373136685472	0.154445270820737
orf19.3279	Chr2	HYR8/HYR4/IFF7	511.593702385122	544.779823935509	1.06486811975141	0.865357047355286	0.711869812669488
orf19.5177	Chr7		534.46635181376	704.651848375114	1.31842134866641	0.281708424367417	0.162948068303871
orf19.2676	Chr4	IKI1	465.825722498496	475.548276562037	1.02087165562991	0.917573178428922	0.733213531577106
orf19.583	Chr5	BNA2	6120.97440113235	4535.94866984534	0.741050096371292	0.761097841905733	0.0765324557973219
orf19.7409.1	Chr3	ERV25	1990.69693769245	1911.43355781222	0.960183100511468	0.929661448793187	0.881557411099714
orf19.2353	Chr1		1043.54484200887	1185.60981406877	1.13613691174633	0.608091138604939	0.343489401926618
orf19.2113	Chr2		1632.77537606396	1478.14884883261	0.905298346914012	0.697994239113963	0.524428915876764
orf19.7670	ChrR		3028.70359411952	2861.18389844782	0.944689306673337	0.90252635404825	0.67860531122962
orf19.4150	Chr5		836.809878491184	473.152074166075	0.565423624084356	0.215980246510824	0.0593428828740833
orf19.6252	Chr1		763.446296904407	813.368455434953	1.06539053071967	0.831848574189273	0.280986876599319
orf19.838.1	Chr2	RPS9B	17842.2132803115	14014.2103590286	0.785452462587305	0.59239946561296	0.264266908130080
orf19.714	Chr1	YPT6	443.749686141448	461.599669124636	1.04022534221579	0.880070040500358	0.779972534491338
orf19.682	Chr1		2106.40050987851	3026.85775505435	1.43698111582252	0.531392965465576	0.0591538605028544
orf19.649	ChrR		455.14326965435	425.736334125877	0.935389716844972	0.776041883721152	0.481737851844824
orf19.6888	Chr2		834.27256987626	887.255061270265	1.06350741149486	0.696272765732047	0.420768715776519
orf19.1979	Chr5	GIT3/GIT1	996.624965805666	870.322798962301	0.873270115462879	0.756895837614659	0.13740048270106
orf19.1769	Chr2	PLP2	486.420119271273	544.003225576337	1.11838142384269	0.648064170206363	0.418143427371183
orf19.6805	Chr3		572.397317835181	544.968043173448	0.952080008401383	0.89288279264993	0.479791006065722
orf19.1652	Chr3	POX1	3198.67795874249	2221.21091289000	0.694415299551827	0.521434640049746	0.340717868843289
orf19.3941	Chr5	URA7	1930.19200569794	1234.19366005762	0.639414968259257	0.0928637021712253	0.0153324859241507
orf19.4715	Chr4	NUM1	369.973160451363	367.568205176001	0.99349964934638	0.98254991251949	0.924406830129933
orf19.813	Chr2	YLR106	880.1996542761	721.334203566205	0.81951202782447	0.441836055700695	0.199875426748618
orf19.2830	ChrR	RRP9	1318.41806179477	1425.22091081576	1.08100833272536	0.745586453649305	0.452897754933925
orf19.7557	ChrR	FGR46	308.149415665864	313.021339968568	1.01581026623781	0.971777724353748	0.908616460019545
orf19.634	ChrR		321.746449765635	306.708817293325	0.953262475830694	0.913309753987657	0.676411163607461
orf19.7457	Chr3		348.630147900862	376.394364262480	1.07963802479157	0.790646197800082	0.38187113827909
orf19.1037	Chr1		638.624146296506	643.181349784238	1.00713597115637	0.966259183184191	0.936955970278887
orf19.1573	Chr2	ATC9	1367.32806096751	1172.54106414772	0.857541871347275	0.555632851413152	0.455130642582448
orf19.416	Chr1		376.741032357925	406.827144512039	1.07985886741833	0.874697692742521	0.606305769170999
orf19.3552	Chr2	NUP133	646.202149228983	673.945614576904	1.04293310596541	0.926181257768775	0.721189348169093
orf19.776	Chr1	SPO69	514.722517149526	598.321928165153	1.16241646368725	0.767134243392708	0.318129466475949
orf19.5925	Chr3		497.996475500185	469.865423447386	0.943511543882826	0.870660190717916	0.652055691886355
orf19.136	Chr6	AQR2	2431.27533283576	2070.02469278155	0.851415166692428	0.781697021090777	0.412730476890631
orf19.4823	Chr1	LIP6	588.713181045343	656.521105892555	1.11517989919439	0.763163976254298	0.397898505913719
orf19.1570	Chr2	ERG7	1484.34762017957	1483.67750130192	0.999548543165672	0.998434233994584	0.99619542061526
orf19.5026	Chr1	ZMS1	1282.73001067010	1272.65064226522	0.99214225260106	0.986194519229474	0.967510954649372
orf19.5160	Chr7	SAP190/YJL098	655.87016441227	483.349093999819	0.73695850219525	0.29460798514442	0.140678717329093
orf19.5012	Chr1		405.441660146478	437.718295026239	1.07960858010521	0.929332802785906	0.738485700293259
orf19.3496	Chr6	CHC1	1802.94971012384	1712.81270412088	0.950005812421265	0.862293318223046	0.827807416528155
orf19.7069	Chr7		536.408981424415	908.20839598623	1.69312675111165	0.0380727820618846	0.0466793436331807
orf19.4133	Chr5		800.864317511811	718.751399492174	0.89746962597266	0.715003472133615	0.600320750797862
orf19.4118	Chr2	CNT/NNT1	1922.19275497500	2418.47415643497	1.25818503382426	0.54403582966656	0.427936983168025
orf19.4294	Chr5	CYC2	643.699410201935	479.769325378492	0.745331311128564	0.347154669483704	0.103443565524231
orf19.1111	Chr5	TAF9	654.865624962484	537.951254617249	0.821468151803001	0.374637496415416	0.190437573601912
orf19.7387	Chr3	ELP3	1697.66401118036	1700.76196303292	1.00182483214120	0.997046521223643	0.99495044759174
orf19.470	ChrR	TAF12	1683.39892368994	1278.85586136754	0.759686752421309	0.685455857189986	0.187966846165088
orf19.2758	Chr4		2994.3092250399	3045.75750148113	1.01718201848059	0.973922529233885	0.90589770266557
orf19.2194	Chr2	APM4	575.191093977642	540.040570305153	0.938888963962548	0.74251120914388	0.613322063206243
orf19.2935	Chr1	RPL10	13871.1192209549	11410.9488339619	0.822640815942485	0.793563806698256	0.34493084978611
orf19.2585	ChrR		301.411557879699	309.264171626402	1.02605279572536	0.971053520338859	0.904381760958043
orf19.317	Chr3	PNP1	1603.75954378131	1851.06644426967	1.15420447625538	0.79555588425667	0.463435447305535
orf19.3609	Chr2	UTP15	788.087168309264	892.287690615066	1.13221953927933	0.599699220579778	0.307050384529328
orf19.3083	Chr4	CDC1	546.400646457976	614.732166895208	1.12505753951828	0.641419403094756	0.360729648141935
orf19.3014	Chr1	BMH1	13580.1399685641	10094.2431204622	0.743309210643543	0.559080393590419	0.329497864652327
orf19.6552	Chr7	ERV2	627.725162796122	786.630880398951	1.25314536842048	0.391005884000754	0.158722839688948
orf19.4906	Chr1		647.276872300734	545.945185640901	0.843449239427246	0.198573355215211	0.0268761770973265
orf19.6937	Chr3	PTR2	11198.3261265153	12807.6641637553	1.14371237442616	0.871069331106923	0.468649147755065
orf19.2036	Chr2	DDD1	520.783274005896	572.05292444685	1.09844719099095	0.293900361303907	0.154903400131241
orf19.3115	Chr4		1181.83686443322	2212.64572951877	1.87220909764048	0.0320577537204149	0.0406649249772864
orf19.935	Chr5	AGA1	1984.54023922333	2201.81023460134	1.10948127484835	0.881315335934634	0.221674860747136
orf19.2047	Chr2		534.042671361294	920.307119807495	1.72328386692696	0.0942586560925454	0.201118491554478
orf19.3932	Chr5		2005.54826428802	2409.73317323525	1.20153337426198	0.405479016562973	0.125734678844484
orf19.5	Chr?		988.404704288531	739.972443245211	0.748653299639903	0.412101594214788	0.08105884628476
orf19.2889	Chr4	IES6	880.541654404365	1505.96295563026	1.71026884202197	0.307783263642064	0.176757465295929
orf19.4803	Chr1		335.582881565884	323.723955501218	0.96466170738707	0.930529623526625	0.665703359661976
orf19.2923	Chr4		554.346277176426	616.442503107277	1.11201703427529	0.775196265408107	0.518113102179401
orf19.5397	Chr3		455.446582963855	454.868106075209	0.998729868857765	0.99586394148696	0.97963691293535
orf19.3591	Chr2	APE3	1069.23889560395	886.253906300393	0.828864260310882	0.414826203234517	0.188574124061106
orf19.7043.1	Chr7		320.335557911307	367.764914278745	1.14806147864662	0.695031152360614	0.0387241091962202
orf19.5673	Chr4	OPT7	419.787861403589	457.952952045717	1.09091518395630	0.778390176260699	0.597659932584537
orf19.621	Chr?		411.477954613657	470.790795006245	1.14414585211078	0.719222587895825	0.459886789698854
orf19.5395	Chr3	RAV1	867.030131283416	936.96198965458	1.08065677979109	0.827024396118663	0.611546969557783
orf19.2667	Chr4	RPF1	883.28046998586	1032.00666505229	1.16837935414649	0.370673241655437	0.135112077200178
orf19.3561	Chr2	CDC7	3107.31495467272	3668.57750733804	1.18062621937351	0.884023609130113	0.318068467942536
orf19.7239	Chr1	CRP1	2107.34348947033	2600.20007366516	1.23387577139534	0.461885044640507	0.129412036895770
orf19.5660	Chr4	TIM11	3965.7777394744	5542.81600546767	1.39766178782432	0.168070252915542	0.0132442733930445
orf19.2402	ChrR	SSU72	1101.18141323629	1572.91393354881	1.42838765224536	0.198568503869201	0.00354374769463333
orf19.3990	Chr5	RPC17	1080.16541781294	924.316619308357	0.855717655893727	0.745837905107903	0.0555723318724437
orf19.2241	Chr2	PST1	3414.79011584845	4954.99616100906	1.45103973975218	0.656987368869016	0.392356786715175
orf19.6601.1	Chr2	YKE2	463.240582598695	521.12393860904	1.12495311979281	0.692929061754529	0.213983964036624
orf19.4707	Chr4	IFP3	725.653898374418	681.41180706924	0.939031415108101	0.919753961757692	0.482277453333013
orf19.5797	Chr2	PLC2(PI-PLC)/PI-PLC	2549.21735948425	3330.55122201866	1.30649950645734	0.49777714267219	0.298338114894458
orf19.4376	ChrR		507.938806823879	531.920101412699	1.04721296003897	0.875376522005179	0.646062496357401
orf19.1051	Chr1	HTA2(H2A1)	26828.4658284563	22449.2719373666	0.83677061822727	0.651325380307411	0.643808603633392
orf19.6265	Chr1	RPS14/RPS22A	18070.0501776205	20756.2979532275	1.14865746078193	0.646647503109766	0.55746646725959
orf19.3640	Chr6	ECM382	711.988125467401	765.590729282769	1.07528581151572	0.825839938382039	0.450031384574163
orf19.6531.1	Chr7		1981.13422555353	2271.10694630961	1.14636702400872	0.753068482452832	0.0521409594302068
orf19.1839	Chr1	RPA190	844.916944324803	948.809824616192	1.12296224024056	0.42960088386099	0.314728196124349
orf19.3982	Chr5		1000.43535898459	374.510784387973	0.374347808706092	0.106805217024871	0.108964960562224
orf19.1402	Chr2	CCT2	1181.15320755934	1597.79484356777	1.35274139996567	0.352324873617717	0.133353016149304
orf19.3432	Chr6		596.744286024539	517.799137965425	0.86770690577527	0.600787168434322	0.172058387799948
orf19.3682	Chr1	CAX4/CWH8	1888.26583103881	4701.2843957568	2.48973651827955	0.0611268892385789	0.0109052009269301
orf19.7485	ChrR	MRPL9	1359.35165669298	1689.68674402192	1.24300929469021	0.542036213550386	0.118139712500809
orf19.2262	Chr2	ZTA1	1754.62741625376	1877.86950119560	1.07023832170876	0.82723349553816	0.709033000647334
orf19.5014	Chr1		590.004951197671	673.146389316081	1.14091650917444	0.69059840853441	0.464756933744853
orf19.1057	Chr1		703.891535148112	849.176923685849	1.20640309093526	0.277499910684872	0.0325143998752829
orf19.2977	Chr1		805.875259129773	801.224672842196	0.99422914869902	0.986982884601473	0.954274985222126
orf19.2084	Chr2	CDH1	1246.30781289244	1118.56694170220	0.897504557165712	0.818264931629224	0.281759215829803
orf19.5982	Chr3	RPL18	20351.5261190543	25154.9002743476	1.23602034202222	0.612244109633366	0.218159766694105
orf19.7434	Chr3	GLG2	534.677166015622	556.63942975551	1.04107574651738	0.806340007789282	0.623932907390413
orf19.7678	ChrR	ATP16	7160.41308303449	8851.60427894712	1.23618626136523	0.619140613904368	0.280022596758047
orf19.3845	Chr4	FGR3	594.988860054338	711.552737079972	1.19590934360517	0.428727813624418	0.0991157856604339
orf19.4811	Chr1		669.650474000498	781.056376040327	1.16636425473470	0.0762982714375868	0.0921967587316545
orf19.2922	Chr4	HOP2	437.257773049104	403.411674436281	0.922594632505202	0.829475921771485	0.274650162597463
orf19.6908	Chr7	FOL3	474.261456115501	426.723057170853	0.899763309179671	0.7597307040916	0.222134273501839
orf19.7571	ChrR	UBC4	2009.46911105119	2530.85204864076	1.25946302668809	0.390059735283129	0.188374136473537
orf19.2469	Chr1	RAD10	515.15681925217	565.936807935546	1.09857190429332	0.611919571485385	0.202533966065255
orf19.5848	ChrR		568.2725432406	531.923916805436	0.936036630895653	0.785837159945057	0.363571047422179
orf19.3901	Chr5		1146.88833324488	1150.78905598580	1.00340113560130	0.99324580447273	0.963187549148363
orf19.5266	Chr1		386.639268234796	349.054935420487	0.902792251325375	0.785033477993635	0.180592873266026
orf19.2867	Chr4	VPS5	915.157164887706	976.991470296977	1.06756687024011	0.90052208695969	0.77116513916168
orf19.2693	Chr4	URE1/YNL229C	3251.38079630128	4516.87624424041	1.38921785149827	0.431060531591591	0.211169863419555
orf19.2167	Chr2		570.888705559386	717.527299286388	1.25686021162972	0.385347287253112	0.148794381983105
orf19.3088	Chr4		443.537125419185	518.945247859788	1.17001535636805	0.559329626509704	0.395882058175192
orf19.4423	Chr1		600.28226420123	561.428905724161	0.935274851858617	0.642583720683593	0.615011014118318
orf19.5534	Chr6		567.692990381816	714.743020135346	1.25903090622033	0.0602078299160308	0.00257073487501092
orf19.4242	Chr5	CST20(STE20)/CST20/STE20	534.538549827628	372.091660465035	0.696098832507071	0.187203724837685	0.072374903766961
