"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired"
"5252","orf19.2770.1","SOD1",696.1094688,1564.839241,859.6727839,NA,1071.854638,NA,1.246816996,NA,0.591758373,0.096823386,0.96632474,0.05410836,0.98696601,0.058814263,"Ca21chr4","C",461741,461032,"orf19.2770.1","Chr4","SOD1",1,696.10946879799,1564.83924139482,646.896568629486,867.995107384712,746.515071785794,869.36915773392,1.34178344650003,1.18723814147348,0.733449350718234,0.453924346556253
"808","orf19.2770","SOD1",14396.45261,37569.7085,17853.77751,NA,23170.11984,NA,1.297771289,NA,0.203959928,0.022068695,1.02703428,0.091152264,1.030347546,0.036184443,"Ca21chr4","C",463139,462681,"orf19.2770","Chr4","SOD1",1,14396.4526140451,37569.7084973153,17579.4315533358,23348.8731659833,5632.15303338924,7260.06046747529,1.32819272882306,0.263185041799323,0.180148925583711,0.0134648843788005
"1318","orf19.2769","",9243.089744,33618.19173,12680.57317,NA,22516.80474,NA,1.775692979,NA,0.123541087,0.079881699,1.02955407,0.022564377,1.046959799,0.023307437,"Ca21chr4","W",463682,464065,"orf19.2769","Chr4","",1,9243.08974358974,33618.1917293233,12400.7660783451,22632.7924067925,6138.32615282179,4164.48815586706,1.82511243771585,0.615004942824211,0.11298138338047,0.0727872484747283
"3149","orf19.2768","AMS1",1731.133503,3789.831972,2027.616347,NA,2265.155667,NA,1.117152005,NA,0.589042584,0.335475064,0.993629966,0.049194633,1.004076044,0.024942671,"Ca21chr4","W",464968,468435,"orf19.2768","Chr4","AMS1",1,1731.13350324308,3789.83197217181,1812.76460266192,2085.39639411886,792.658231415255,847.897308820239,1.15039558421243,0.301319768845359,0.525947916647008,0.213157647816365
"5163","orf19.2767","PGA59",48171.91424,55406.54092,61469.93884,NA,37426.97124,NA,0.608866252,NA,0.080676566,0.053369742,0.999683943,0.102312363,0.995218971,0.118057462,"Ca21chr4","C",471464,471123,"orf19.2767","Chr4","PGA59",1,48171.9142351901,55406.5409218468,61007.5098803495,37759.4908894407,22570.6693353329,12793.4744853288,0.61893184893952,0.318327868686243,0.0928776606799762,0.0596215215164092
"5184","orf19.2766","",212.9702561,309.0128995,191.68861,NA,206.641753,NA,1.008517656,NA,0.513034932,0.521088933,1.004030857,0.050679801,1.004903638,0.030051026,"Ca21chr4","W",479521,479829,"orf19.2766","Chr4","",1,212.97025610002,309.012899456865,10.2313037897072,8.601470795276,17.1437877222553,13.0497462222326,1,0.54077810133566,0.942513524915302,0.688409698872476
"106","orf19.2765","PGA62",50425.16002,62243.41592,64938.50726,NA,43657.209,NA,0.67228538,NA,0.02223496,0.044267553,0.995500303,0.051853332,0.999732592,0.031622892,"Ca21chr4","W",480635,481276,"orf19.2765","Chr4","PGA62/FLO1",1,50425.160017862,62243.4159185589,64447.8498827805,44050.290464251,9784.22186727694,13652.8154770155,0.68350287161435,0.244125467427125,0.0248328091878882,0.0493433418985109
"2797","orf19.2763","",485.0181966,842.3452027,537.976706,NA,546.7769534,NA,1.000465251,NA,0.544272179,0.505277148,1.015013663,0.054333864,1.01127594,0.02243836,"Ca21chr4","C",485641,483227,"orf19.2763","Chr4","",1,485.018196602248,842.345202726522,348.212024879372,351.787909005496,382.028132564645,382.511864577464,1.00977659850026,18.6097601488477,0.75611503436177,0.377607735759373
"1071","orf19.2762","AHP1",21287.70921,35920.11811,25843.7113,NA,21244.54753,NA,0.822039346,NA,0.825213601,0.731470908,0.985114584,0.057669099,0.994600083,0.057993052,"Ca21chr4","C",486718,486188,"orf19.2762","Chr4","AHP1",1,21287.7092101482,35920.1181104009,25546.7220300492,21405.8112902682,18591.201381026,9075.75944495164,0.837908333800702,0.698755257482643,0.866289656502274,0.79145838127029
"1415","orf19.2761","GPI11",375.2232297,688.8489217,375.8877223,NA,419.4763269,NA,1.115961767,NA,0.712078181,0.696535162,1.033189366,0.09520616,1.038921266,0.02393221,"Ca21chr4","C",488449,487652,"orf19.2761","Chr4","GPI11",1,375.223229731288,688.848921735151,166.543737077769,210.763503342021,127.284319557974,184.591408480155,1.26651517318956,0.801111673398707,0.886976671080369,0.722049737927912
"5650","orf19.2760","CFT1",568.093559,799.2768489,594.3300402,NA,456.3027082,NA,0.767759792,NA,0.263959256,0.00044867,0.976058849,0.046549006,0.981837129,0.052247542,"Ca21chr4","W",489039,493301,"orf19.2760","Chr4","CFT1",1,568.093558989736,799.276848869521,384.572345193014,245.63439420116,260.706505361303,202.866780023064,0.638720899387287,0.352503397529211,0.578081347086902,0.173833081112685
"574","orf19.2758","PGA38",4558.984416,8124.078837,5827.42818,NA,5542.608217,NA,0.951124243,NA,0.746451906,0.152498622,0.963395899,0.032914434,0.975975877,0.013797404,"Ca21chr4","C",495160,493613,"orf19.2758","Chr4","",1,4558.98441644562,8124.07883726225,5592.89707001884,5403.00860198816,4364.99746904191,5090.06846158005,0.966048281301548,0.261663902482213,0.761625918503586,0.245753198533354
"719","orf19.2757","",435.9633045,742.7470935,496.1760142,NA,484.6815184,NA,0.976833834,NA,0.595844308,0.557163293,0.98151937,0.060294972,0.975675374,0.055606832,"Ca21chr4","W",496267,497265,"orf19.2757","Chr4","",1,435.963304453663,742.747093486224,285.541516003495,273.343657567475,262.25826697026,130.508685129156,0.957281663952953,0.558312100826322,0.727629807334182,0.50224166052582
"3425","orf19.2756","ERD2",650.9894675,1311.473321,750.9353133,NA,894.7449107,NA,1.191507304,NA,0.427749217,0.34007136,0.960987855,0.100449651,0.985538954,0.100649344,"Ca21chr4","W",497593,498231,"orf19.2756","Chr4","ERD2",1,650.989467479486,1311.47332092942,539.607814301933,688.363622474615,123.50788758554,372.000964008477,1.27567393249321,0.549078662366178,0.440820480553653,0.376958035927305
"5636","orf19.2755","PRE7",4002.57626,11947.35023,5008.949403,NA,7042.901399,NA,1.406063594,NA,0.170220005,0.091437303,0.970287924,0.051318441,0.98897455,0.071679742,"Ca21chr4","C",499171,498434,"orf19.2755","Chr4","PRE7",1,4002.57625994695,11947.3502275675,4779.80333917573,6938.08291253584,1219.22314769395,2922.43951995905,1.45154150081252,0.60292931917426,0.157901915736971,0.103606662093618
"5142","orf19.2754","TIM13",262.5364062,496.2122964,241.8496612,NA,284.8335204,NA,1.177729665,NA,0.421863427,0.46835865,0.929680545,0.143787532,0.959892453,0.122184763,"Ca21chr4","C",500130,499801,"orf19.2754","Chr4","TIM13",1,262.536406223339,496.212296434119,43.3201118826868,95.5065191381074,41.4610108000861,107.973040440121,1,0.905993328744588,0.730681815330402,0.0760385236340119
"1247","orf19.2753","ZCF15",535.0085496,791.8555366,567.3093345,NA,483.229391,NA,0.851791715,NA,0.545444262,0.427483087,1.018661355,0.041458273,1.012576762,0.023846075,"Ca21chr4","W",501568,504402,"orf19.2753","Chr4","",1,535.008549640015,791.855536553586,357.4035149655,273.029441903934,247.808522404587,202.481064065592,0.7639248929331,0.172881095148785,0.80092678830406,0.0394936145347304
"5963","orf19.2752","ADR1",1008.910437,1410.216605,1098.681963,NA,792.0434603,NA,0.720903307,NA,0.330248144,0.020167198,1.012459888,0.059583635,1.006526211,0.018420672,"Ca21chr4","C",508877,504621,"orf19.2752","Chr4","ADR1",1,1008.91043728907,1410.21660515355,887.774423666646,587.701192317163,673.945741631963,419.912614536883,0.661993831597295,0.396891844899986,0.457440093841455,0.131333848730857
"6192","orf19.2751","MCH4",523.3915194,1023.262993,552.2402769,NA,612.6961233,NA,1.109473809,NA,0.564662897,0.455399542,1.018663708,0.058216774,1.013110893,0.039622093,"Ca21chr4","W",512530,514077,"orf19.2751","Chr4","MCH4/YOL119C",1,523.391519387549,1023.26299322023,342.329336011778,404.508076679041,374.769938453658,345.074105003789,1.18163427473573,1.11232315257285,0.450125282351326,0.113937206083725
"2046","orf19.2749","",383.8178189,511.7179039,412.1001428,NA,331.2984507,NA,0.803927047,NA,0.898520333,0.885911259,0.979505125,0.070528128,0.995130537,0.052485372,"Ca21chr4","C",515620,514148,"orf19.2749","Chr4","",1,383.81781888962,511.717903892665,211.529069419981,132.408143472951,207.802698793208,118.488285778817,0.626251678897087,0.177335097053291,0.799978691432799,0.0210035328396068
"35","orf19.2748","ARG83",260.8008362,340.1191171,242.1919926,NA,213.9185121,NA,0.883260052,NA,0.649520796,0.666457507,0.978225665,0.040028392,0.979120318,0.097739746,"Ca21chr4","W",517410,520334,"orf19.2748","Chr4","ARG83",1,260.800836225178,340.119117145206,39.6094588078189,23.2960424313111,28.206232874927,27.2278801624257,1,0.667716491318478,0.286792043121297,0.19452855676653
"5856","orf19.2747","RGT1",241.6267652,348.6377488,216.1638463,NA,217.9070133,NA,1.008064101,NA,0.396496622,0.43308719,1.039079099,0.040528188,1.011728474,0.044696744,"Ca21chr4","W",523970,527059,"orf19.2747","Chr4","RGT1",1,241.626765161135,348.637748770689,24.1818016737954,23.0372542257014,26.6181416485549,27.5135302468541,1,0.36448343573892,0.773070123045848,0.373805445046918
"3408","orf19.2746","EMP70",1073.625007,1852.454397,1222.397213,NA,1095.095839,NA,0.895859241,NA,0.651781152,0.11591416,0.990106626,0.050770348,1.00051873,0.059564879,"Ca21chr4","C",529387,527495,"orf19.2746","Chr4","EMP70",1,1073.6250068647,1852.45439668709,1010.32790680177,895.459708380096,533.547740763037,520.906939330546,0.88630602238308,0.232415007754458,0.785944778379816,0.367169328932293
"2901","orf19.2745","UME7",339.8603093,391.8150973,318.8335215,NA,255.2870602,NA,0.800690777,NA,0.679818007,0.713138387,1.046684074,0.10193473,1.030185754,0.039803263,"Ca21chr4","C",531366,529990,"orf19.2745","Chr4","UME7",1,339.860309272056,391.815097259063,128.932721301424,53.2369462351308,209.228764576961,58.5421404273294,0.413129441079408,3.22671096298193,0.796358589607316,0.749393542593735
"4309","orf19.2743","RPH1",1034.008557,1961.395003,1328.674625,NA,1382.802005,NA,1.040737875,NA,0.807360952,0.600086677,1.172581458,0.291470957,1.146836153,0.212333778,"Ca21chr4","C",533641,531821,"orf19.2743","Chr4","RPH1",1,1034.00855678773,1961.39500331288,1113.28865824853,1182.17653545169,618.498525803787,613.646967370499,1.06187782179649,0.333865335817233,0.905183294642617,0.76048634816723
"1089","orf19.2742","",695.5174466,1833.080739,858.5934841,NA,1217.610165,NA,1.418145127,NA,0.308612076,0.296641034,1.135340436,0.138018692,1.123753015,0.192885901,"Ca21chr4","W",534009,534347,"orf19.2742","Chr4","",1,695.517446633826,1833.08073852651,645.838481457561,1017.14827941618,347.428430218202,162.203037436613,1.57492671715786,0.606887643342933,0.195617154528777,0.131269411375975
"2344","orf19.2740","SLX4",337.3340804,577.0607055,338.8156444,NA,361.7965268,NA,1.0678271,NA,0.468928801,0.43249298,1.061155483,0.068449574,1.054774325,0.048418621,"Ca21chr4","C",536699,534369,"orf19.2740","Chr4","SLX4",1,337.334080393291,577.060705477221,142.20752568898,156.513610788518,141.826019925486,153.121460796101,1.10165291564957,0.398558578107713,0.901150175398127,0.546088873760815
"4717","orf19.2739","RLF2",756.71829,1306.210209,852.3219566,NA,759.0407439,NA,0.890556365,NA,0.679895605,0.284411597,1.007386737,0.05798873,1.011485914,0.044752364,"Ca21chr4","C",538698,536980,"orf19.2739","Chr4","RLF2",1,756.718289977818,1306.21020900412,641.220041172705,558.249933396265,461.798114959778,449.237637383469,0.870865793654333,0.37992701820447,0.738144658639443,0.184003839885587
"3457","orf19.2738","SUL2",2055.940349,3609.839811,2347.254026,NA,2037.66762,NA,0.868106987,NA,0.810385343,0.615609297,1.027643029,0.057243284,1.018724229,0.051929198,"Ca21chr4","C",541600,539120,"orf19.2738","Chr4","SUL2/SUL1",1,2055.94034932601,3609.83981062293,2132.53510141205,1856.15194479322,1834.93361406845,1395.22801415399,0.870396901586368,0.380622798336003,0.872796855630165,0.711148951518369
"800","orf19.2737","",2780.347092,6632.385276,3386.652716,NA,4105.202315,NA,1.212171031,NA,0.562543614,0.142974258,1.047085295,0.106897451,1.040864835,0.069816895,"Ca21chr4","C",546002,543774,"orf19.2737","Chr4","",1,2780.34709180497,6632.3852763561,3165.79401451422,3953.74753680337,1385.61394270734,1976.28829670993,1.248896017453,0.363597198637959,0.531009455992199,0.162874792175859
"2388","orf19.2736","BUR6",894.0564552,1729.426552,1118.653392,NA,1208.607149,NA,1.080412536,NA,0.812140715,0.468421899,1.016379438,0.051910935,1.003304063,0.063667583,"Ca21chr4","C",547581,547141,"orf19.2736","Chr4","BUR6",1,894.056455240666,1729.42655217721,904.716826942447,1006.15489764599,675.327986459758,799.690113320923,1.11212134856202,0.332063437030891,0.991269561932976,0.970767818501295
"3589","orf19.2735","SEN2",666.976656,1591.070166,738.8002399,NA,936.7438347,NA,1.267925732,NA,0.414327641,0.282312668,0.991666368,0.049959318,0.991741852,0.027822924,"Ca21chr4","C",549178,548009,"orf19.2735","Chr4","SEN2",1,666.976656035294,1591.07016574371,528.123435424038,734.84318621743,201.860137855899,371.134020274191,1.39142317293194,0.258948699872929,0.468822473364434,0.0262915985293837
"5646","orf19.2734","",373.8424942,582.0467727,377.2820825,NA,363.8336746,NA,0.964354502,NA,0.689901804,0.66079372,1.019218651,0.06717906,1.021705461,0.044943257,"Ca21chr4","W",550364,551371,"orf19.2734","Chr4","",1,373.842494166451,582.046772666298,180.291762875068,160.982982619884,195.867572180217,156.720403846474,0.893001505641948,0.479599679801524,0.949036727313973,0.61086230200996
"5307","orf19.2733","VPS30",433.0489848,790.0973463,446.5925568,NA,480.7098322,NA,1.076394635,NA,0.643736117,0.54843849,1.02815151,0.060133425,1.026435276,0.009130391,"Ca21chr4","W",551637,553190,"orf19.2733","Chr4","VPS30",1,433.048984779588,790.09734631672,236.980168764497,269.869318231234,207.741284820595,204.855797401927,1.13878439549691,0.574457341388844,0.79465352597806,0.527614833452591
"1186","orf19.2731","",465.2091147,847.768711,549.9060754,NA,575.8749142,NA,1.047224135,NA,0.692086853,0.708769422,1.147847555,0.122986316,1.136612259,0.163068382,"Ca21chr4","C",553566,553228,"orf19.2731","Chr4","",1,465.209114740875,847.768710993169,338.704857875065,365.789093740702,283.257916528382,106.062895734473,1.07996411989942,0.708025588898808,0.63250676643779,0.521137506868919
"4810","orf19.2730","RPH2",539.6337258,901.4376658,635.5848189,NA,620.313342,NA,0.975972559,NA,0.856075112,0.738212456,1.17002835,0.297855704,1.110854234,0.192940163,"Ca21chr4","W",553938,555758,"orf19.2730","Chr4","RPH2",1,539.633725809883,901.437665782493,424.235495789759,410.04429226096,359.023838814341,351.358882367273,0.966548759663827,0.328963153489676,0.939747667370658,0.81059015288616
"5107","orf19.2728","RAD24",271.2065121,436.8990919,245.1283044,NA,265.2162684,NA,1.081948774,NA,0.454771218,0.457268188,0.972898654,0.04621123,0.989335803,0.026130493,"Ca21chr4","W",555926,557695,"orf19.2728","Chr4","RAD24",1,271.206512128551,436.899091921891,59.8659369297803,65.6348314286234,78.1461238074875,79.4414143693909,1,4.79744461794176,0.88476993934501,0.735970812400661
"5843","orf19.2727","GRX3",763.3949076,1633.077373,860.604686,NA,987.4816264,NA,1.147427666,NA,0.499732239,0.083329445,1.0215664,0.082397117,1.01930477,0.007334995,"Ca21chr4","C",558606,557845,"orf19.2727","Chr4","GRX3",1,763.394907610538,1633.07737305798,649.436340196611,784.725917800653,255.209299445671,365.189959217988,1.20831845899336,0.411966392545457,0.527546352903716,0.275478739265877
"3872","orf19.2726","SFK1",5851.108428,9442.450572,7113.429283,NA,5399.564649,NA,0.759066328,NA,0.302797276,0.060233758,1.030907432,0.086062614,1.020169842,0.046404578,"Ca21chr4","C",559897,558959,"orf19.2726","Chr4","SFK1",1,5851.10842812159,9442.45057244127,6880.54235115952,5279.38523019083,2903.35190557094,2725.65129931811,0.767292018673664,0.253446312393105,0.340249462124785,0.0644464007663245
"6196","orf19.2725","",424.7086067,733.1775313,468.3589667,NA,505.6434455,NA,1.07960663,NA,0.741372821,0.742184393,0.978092844,0.061887214,0.98728369,0.038631684,"Ca21chr4","C",567228,566926,"orf19.2725","Chr4","",1,424.708606729024,733.177531342291,258.027164600732,294.309226911517,144.53895745809,113.507114379386,1.14061334343199,0.298383385013738,0.676350486121927,0.266671957681817
"890","orf19.2724","",1937.702622,2948.23695,2409.987924,NA,1932.868024,NA,0.802023946,NA,0.487587981,0.092586813,1.008087196,0.037606089,1.005369153,0.051564475,"Ca21chr4","W",571922,573418,"orf19.2724","Chr4","",1,1937.70262193946,2948.23694953994,2191.39366602786,1744.17300457174,1217.55454105923,1126.33681959013,0.795919524461002,0.164927626656888,0.485523414388556,0.0245111677053859
"2322","orf19.2723","HIT1",279.9203682,406.4858144,282.278213,NA,278.980606,NA,0.978470932,NA,0.447384121,0.443291899,1.09479888,0.061133787,1.07784173,0.018755203,"Ca21chr4","W",577406,577852,"orf19.2723","Chr4","HIT1",1,279.920368172864,406.485814447702,78.1479799421717,81.7404534607882,116.665187469829,138.94239513122,1,0.256336300128188,0.920258450650008,0.284425681103105
"1492","orf19.2722","CGR1",505.6547574,998.9292487,534.1721479,NA,588.1764925,NA,1.10109914,NA,0.507437678,0.438573066,1.020426411,0.021286733,1.029456078,0.0334114,"Ca21chr4","C",579236,578214,"orf19.2722","Chr4","CGR1",1,505.654757364994,998.929248685374,335.757973936325,389.630269668465,394.337554352109,475.499323030464,1.16086632496445,0.409905603945994,0.956021755387589,0.488974725327845
"674","orf19.2721","CDC123",421.972188,819.975055,459.972068,NA,513.6041315,NA,1.116598522,NA,0.516078077,0.440319809,1.019560816,0.047027747,1.023533019,0.011194731,"Ca21chr4","C",580529,579492,"orf19.2721","Chr4","CDC123",1,421.972188013136,819.975055000695,249.836203902372,303.156540401486,187.125842401284,200.129145293337,1.21342117621972,0.45087659430385,0.575480291356497,0.0863455559441191
"1578","orf19.2720","CCT4",957.2819054,2093.666881,1076.829744,NA,1219.509238,NA,1.132499584,NA,0.77899363,0.513898846,0.97867404,0.051085097,0.985191047,0.038631614,"Ca21chr4","W",580782,582416,"orf19.2720","Chr4","CCT4",1,957.281905443317,2093.6668808687,865.28079612507,1023.00481905631,692.337629237212,838.944549945971,1.18228073896655,0.320872054722621,0.730878620145945,0.149225359593553
"2654","orf19.2717","SAS10",509.1513436,830.6967506,545.8986343,NA,513.3626478,NA,0.940399216,NA,0.840415818,0.699939266,1.012355535,0.042804729,1.005841267,0.022174174,"Ca21chr4","C",584201,582507,"orf19.2717","Chr4","SAS10",1,509.151343627637,830.696750619229,336.383070289957,303.80792976646,237.600773141615,234.446419589896,0.903208539640918,0.201662172434776,0.925757536081376,0.289456630630696
"317","orf19.2715","RPC53",645.1857647,1112.403404,709.3889124,NA,647.7539668,NA,0.913115437,NA,0.686170236,0.66079022,1.061669712,0.159887398,1.044092009,0.101961185,"Ca21chr4","W",584483,585841,"orf19.2715","Chr4","RPC53",1,645.185764652135,1112.40340436226,498.845925511405,440.762806960269,283.913706270118,307.793654852053,0.883565013602967,0.636865241780553,0.53417012189386,0.328682608836421
